phase,protocol_id,split_version,seed,fold,user_id,session_id,context_event_count,positive_count,negative_count,diagnostic_pair_count,mean_reliability,label_free_policy_weight,mean_history_count,mean_session_position,context_eeg_std,context_base_std
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,28,4,14,0,14,0,1.0,3.7416573867739413,106.5,31.5,0.5352662704789655,0.362294744928606
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,7,5,13,0,13,0,1.0,3.605551275463989,97.0,12.0,0.4850472626792737,0.30418025578457725
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,26,3,13,0,13,0,1.0,3.605551275463989,94.0,36.0,0.7115389300933531,0.295516420188772
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,10,4,12,7,5,35,1.0,3.4641016151377544,88.5,7.5,0.40391774361900534,0.2086334482435481
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,11,6,12,7,5,35,1.0,3.4641016151377544,98.5,6.5,0.6238485337968138,0.3189812207292956
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,12,4,12,3,9,27,1.0,3.4641016151377544,90.5,21.5,0.6432580348031423,0.3148569434405261
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,14,6,12,6,6,36,1.0,3.4641016151377544,87.5,6.5,0.4958680429832236,0.3704012079518756
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,20,5,12,2,10,20,1.0,3.4641016151377544,89.5,19.5,1.540541684122818,0.26227380373129694
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,3,4,11,9,2,18,1.0,3.3166247903554,83.0,25.0,0.4332097766222173,0.18003674039375328
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,15,5,11,4,7,28,1.0,3.3166247903554,111.0,20.0,0.49378119016824007,0.3448144552907673
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,16,4,11,7,4,28,1.0,3.3166247903554,79.0,9.0,0.8509199708986069,0.421986940968848
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,19,5,11,2,9,18,1.0,3.3166247903554,81.0,9.0,0.9305764300301264,0.5793843124308027
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,1,5,10,5,5,25,1.0,3.1622776601683795,81.5,5.5,0.5599798465648845,0.24340254842556294
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,22,4,10,2,8,16,1.0,3.1622776601683795,76.5,32.5,0.9578966961217898,0.4980908914849042
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,27,4,10,5,5,25,1.0,3.1622776601683795,76.5,15.5,0.9746062925340481,0.45533065245643317
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,9,5,9,3,6,18,1.0,3.0,82.0,5.0,0.4081047109729638,0.41459596643081903
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,18,6,9,0,9,0,1.0,3.0,102.0,5.0,0.5372811658519853,0.37192624249652934
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,24,3,9,0,9,0,1.0,3.0,68.0,15.0,0.5212650247762805,0.3999195853831899
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,25,4,9,2,7,14,1.0,3.0,74.0,5.0,1.6238287229302362,0.3275581894272864
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,29,5,9,3,6,18,1.0,3.0,68.0,10.0,0.9220107346641957,0.5519602487663189
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,8,5,8,2,6,12,1.0,2.8284271247461903,99.5,4.5,0.5473110921191932,0.2616320624313675
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,5,7,7,3,4,12,1.0,2.6457513110645907,99.0,4.0,0.628355073903729,0.247851102560072
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,5,6,6,5,1,5,1.0,2.449489742783178,92.5,14.5,0.4230071594268702,0.1814910822551951
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,23,4,6,0,6,0,1.0,2.449489742783178,68.5,3.5,0.5448772296113662,0.3650827225536753
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,8,4,5,1,4,4,1.0,2.23606797749979,93.0,21.0,1.0316292231093098,0.488132378031101
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,6,2,4,3,1,3,1.0,2.0,30.5,10.5,0.5213602208341068,0.4396910815706052
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,15,6,4,2,2,4,1.0,2.0,118.5,2.5,0.12199266368552202,0.06513195655976436
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,18,5,4,0,4,0,1.0,2.0,95.5,31.5,0.4103778519238583,0.35199581535474755
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,23,3,3,0,3,0,1.0,1.7320508075688772,64.0,17.0,0.4801252826857381,0.34215095559409914
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,9,4,2,1,1,1,1.0,1.4142135623730951,76.5,18.5,0.10375492853396535,0.007530157854539754
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,1,4,1,0,1,0,1.0,1.0,76.0,25.0,0.0,0.0
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,11,5,1,1,0,0,1.0,1.0,92.0,24.0,0.0,0.0
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,25,3,1,0,1,0,1.0,1.0,69.0,8.0,0.0,0.0
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,0,3,15,4,11,44,1.0,3.872983346207417,109.0,14.0,0.8555343014124791,0.27922549334810004
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,4,5,15,10,5,50,1.0,3.872983346207417,110.0,12.0,0.31747717632389216,0.20754851682110453
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,2,4,14,4,10,40,1.0,3.7416573867739413,105.5,25.5,0.9031927161248444,0.27945227440537496
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,13,4,14,1,13,13,1.0,3.7416573867739413,102.5,21.5,0.6170461749910158,0.5657838074949805
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,17,5,14,5,9,45,1.0,3.7416573867739413,101.5,11.5,7.673422332903663,3.7129782167947214
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,21,4,14,2,12,24,1.0,3.7416573867739413,103.5,17.5,0.5191344419495212,0.1994344621885601
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,28,4,14,0,14,0,1.0,3.7416573867739413,106.5,31.5,0.5158703175923304,0.362294744928606
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,7,5,13,0,13,0,1.0,3.605551275463989,97.0,12.0,0.48706846276163923,0.30418025578457725
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,26,3,13,0,13,0,1.0,3.605551275463989,94.0,36.0,0.7187358467872804,0.295516420188772
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,10,4,12,7,5,35,1.0,3.4641016151377544,88.5,7.5,0.334126449463826,0.2086334482435481
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,11,6,12,7,5,35,1.0,3.4641016151377544,98.5,6.5,0.660920286960929,0.3189812207292956
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,12,4,12,3,9,27,1.0,3.4641016151377544,90.5,21.5,0.6371039538959835,0.3148569434405261
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,14,6,12,6,6,36,1.0,3.4641016151377544,87.5,6.5,0.4461691275229975,0.3704012079518756
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,20,5,12,2,10,20,1.0,3.4641016151377544,89.5,19.5,1.557247341086775,0.26227380373129694
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,3,4,11,9,2,18,1.0,3.3166247903554,83.0,25.0,0.28113854004080396,0.18003674039375328
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,15,5,11,4,7,28,1.0,3.3166247903554,111.0,20.0,0.43829537066959795,0.3448144552907673
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,16,4,11,7,4,28,1.0,3.3166247903554,79.0,9.0,1.105240741563159,0.421986940968848
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,19,5,11,2,9,18,1.0,3.3166247903554,81.0,9.0,0.8860333328500736,0.5793843124308027
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,1,5,10,5,5,25,1.0,3.1622776601683795,81.5,5.5,0.5533747333446644,0.24340254842556294
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,22,4,10,2,8,16,1.0,3.1622776601683795,76.5,32.5,0.5370045304554816,0.4980908914849042
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,27,4,10,5,5,25,1.0,3.1622776601683795,76.5,15.5,1.0234243396674148,0.45533065245643317
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,9,5,9,3,6,18,1.0,3.0,82.0,5.0,0.26118801471501935,0.41459596643081903
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,18,6,9,0,9,0,1.0,3.0,102.0,5.0,0.5604532504542843,0.37192624249652934
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,24,3,9,0,9,0,1.0,3.0,68.0,15.0,0.7295592443826037,0.3999195853831899
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,25,4,9,2,7,14,1.0,3.0,74.0,5.0,1.1501516741025561,0.3275581894272864
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,29,5,9,3,6,18,1.0,3.0,68.0,10.0,0.629250839472139,0.5519602487663189
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,8,5,8,2,6,12,1.0,2.8284271247461903,99.5,4.5,0.7253399050433922,0.2616320624313675
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,5,7,7,3,4,12,1.0,2.6457513110645907,99.0,4.0,0.8204983461786389,0.247851102560072
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,5,6,6,5,1,5,1.0,2.449489742783178,92.5,14.5,0.22924682933746943,0.1814910822551951
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,23,4,6,0,6,0,1.0,2.449489742783178,68.5,3.5,0.38688026223062355,0.3650827225536753
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,8,4,5,1,4,4,1.0,2.23606797749979,93.0,21.0,1.2266441096738583,0.488132378031101
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,6,2,4,3,1,3,1.0,2.0,30.5,10.5,0.5802155623489772,0.4396910815706052
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,15,6,4,2,2,4,1.0,2.0,118.5,2.5,0.058927512317553256,0.06513195655976436
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,18,5,4,0,4,0,1.0,2.0,95.5,31.5,0.709133772815452,0.35199581535474755
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,23,3,3,0,3,0,1.0,1.7320508075688772,64.0,17.0,0.5740304875458624,0.34215095559409914
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,9,4,2,1,1,1,1.0,1.4142135623730951,76.5,18.5,0.15729933790584694,0.007530157854539754
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,1,4,1,0,1,0,1.0,1.0,76.0,25.0,0.0,0.0
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,11,5,1,1,0,0,1.0,1.0,92.0,24.0,0.0,0.0
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,3,25,3,1,0,1,0,1.0,1.0,69.0,8.0,0.0,0.0
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,0,3,15,4,11,44,1.0,3.872983346207417,109.0,14.0,0.6510028023870869,0.27922549334810004
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,4,5,15,10,5,50,1.0,3.872983346207417,110.0,12.0,0.2935044609933315,0.20754851682110453
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,2,4,14,4,10,40,1.0,3.7416573867739413,105.5,25.5,0.6629629663575768,0.27945227440537496
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,13,4,14,1,13,13,1.0,3.7416573867739413,102.5,21.5,0.489067868228592,0.5657838074949805
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,17,5,14,5,9,45,1.0,3.7416573867739413,101.5,11.5,5.14928023359219,3.7129782167947214
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,21,4,14,2,12,24,1.0,3.7416573867739413,103.5,17.5,0.44835958096670725,0.1994344621885601
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,28,4,14,0,14,0,1.0,3.7416573867739413,106.5,31.5,0.35800122497491793,0.362294744928606
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,7,5,13,0,13,0,1.0,3.605551275463989,97.0,12.0,0.28976042005784586,0.30418025578457725
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,26,3,13,0,13,0,1.0,3.605551275463989,94.0,36.0,0.7383566110605588,0.295516420188772
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,10,4,12,7,5,35,1.0,3.4641016151377544,88.5,7.5,0.31841380499532895,0.2086334482435481
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,11,6,12,7,5,35,1.0,3.4641016151377544,98.5,6.5,0.5988182793648139,0.3189812207292956
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,12,4,12,3,9,27,1.0,3.4641016151377544,90.5,21.5,0.638648516839789,0.3148569434405261
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,14,6,12,6,6,36,1.0,3.4641016151377544,87.5,6.5,0.4689663440188511,0.3704012079518756
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,20,5,12,2,10,20,1.0,3.4641016151377544,89.5,19.5,1.476751698427526,0.26227380373129694
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,3,4,11,9,2,18,1.0,3.3166247903554,83.0,25.0,0.30892723699976077,0.18003674039375328
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,15,5,11,4,7,28,1.0,3.3166247903554,111.0,20.0,0.3650874616135412,0.3448144552907673
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,16,4,11,7,4,28,1.0,3.3166247903554,79.0,9.0,0.840112210938286,0.421986940968848
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,19,5,11,2,9,18,1.0,3.3166247903554,81.0,9.0,0.7644566287631674,0.5793843124308027
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,1,5,10,5,5,25,1.0,3.1622776601683795,81.5,5.5,0.5105984538615741,0.24340254842556294
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,22,4,10,2,8,16,1.0,3.1622776601683795,76.5,32.5,0.5316586151749193,0.4980908914849042
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,27,4,10,5,5,25,1.0,3.1622776601683795,76.5,15.5,0.5643816892758793,0.45533065245643317
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,9,5,9,3,6,18,1.0,3.0,82.0,5.0,0.4535957733001541,0.41459596643081903
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,18,6,9,0,9,0,1.0,3.0,102.0,5.0,0.41711912596726014,0.37192624249652934
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,24,3,9,0,9,0,1.0,3.0,68.0,15.0,0.3809752644718815,0.3999195853831899
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,25,4,9,2,7,14,1.0,3.0,74.0,5.0,0.7932040496388518,0.3275581894272864
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,29,5,9,3,6,18,1.0,3.0,68.0,10.0,0.5778595900115887,0.5519602487663189
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,8,5,8,2,6,12,1.0,2.8284271247461903,99.5,4.5,0.30331247112213333,0.2616320624313675
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,5,7,7,3,4,12,1.0,2.6457513110645907,99.0,4.0,0.664017773993246,0.247851102560072
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,5,6,6,5,1,5,1.0,2.449489742783178,92.5,14.5,0.41909623757684134,0.1814910822551951
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,23,4,6,0,6,0,1.0,2.449489742783178,68.5,3.5,0.33065916483532454,0.3650827225536753
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,8,4,5,1,4,4,1.0,2.23606797749979,93.0,21.0,1.2863893656987904,0.488132378031101
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,6,2,4,3,1,3,1.0,2.0,30.5,10.5,0.4860950931211756,0.4396910815706052
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,15,6,4,2,2,4,1.0,2.0,118.5,2.5,0.1714971753736686,0.06513195655976436
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,18,5,4,0,4,0,1.0,2.0,95.5,31.5,0.3106911323794669,0.35199581535474755
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,23,3,3,0,3,0,1.0,1.7320508075688772,64.0,17.0,0.4878877326611448,0.34215095559409914
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,9,4,2,1,1,1,1.0,1.4142135623730951,76.5,18.5,0.10344977572471584,0.007530157854539754
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,1,4,1,0,1,0,1.0,1.0,76.0,25.0,0.0,0.0
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,11,5,1,1,0,0,1.0,1.0,92.0,24.0,0.0,0.0
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,3,25,3,1,0,1,0,1.0,1.0,69.0,8.0,0.0,0.0
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,0,3,15,4,11,44,1.0,3.872983346207417,109.0,14.0,0.5524048643475857,0.27922549334810004
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,4,5,15,10,5,50,1.0,3.872983346207417,110.0,12.0,0.30848568892114214,0.20754851682110453
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,2,4,14,4,10,40,1.0,3.7416573867739413,105.5,25.5,0.7008391060084164,0.27945227440537496
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,13,4,14,1,13,13,1.0,3.7416573867739413,102.5,21.5,0.5469523070084118,0.5657838074949805
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,17,5,14,5,9,45,1.0,3.7416573867739413,101.5,11.5,6.22562261168984,3.7129782167947214
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,21,4,14,2,12,24,1.0,3.7416573867739413,103.5,17.5,0.44872443267726175,0.1994344621885601
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,28,4,14,0,14,0,1.0,3.7416573867739413,106.5,31.5,0.4943703513164727,0.362294744928606
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,7,5,13,0,13,0,1.0,3.605551275463989,97.0,12.0,0.4117951750651936,0.30418025578457725
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,26,3,13,0,13,0,1.0,3.605551275463989,94.0,36.0,0.655351797485861,0.295516420188772
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,10,4,12,7,5,35,1.0,3.4641016151377544,88.5,7.5,0.5653270730181745,0.2086334482435481
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,11,6,12,7,5,35,1.0,3.4641016151377544,98.5,6.5,0.8355205538693402,0.3189812207292956
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,12,4,12,3,9,27,1.0,3.4641016151377544,90.5,21.5,0.6218730562150824,0.3148569434405261
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,14,6,12,6,6,36,1.0,3.4641016151377544,87.5,6.5,0.49085366771291744,0.3704012079518756
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,20,5,12,2,10,20,1.0,3.4641016151377544,89.5,19.5,1.4414408455726178,0.26227380373129694
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,3,4,11,9,2,18,1.0,3.3166247903554,83.0,25.0,0.23111546961160911,0.18003674039375328
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,15,5,11,4,7,28,1.0,3.3166247903554,111.0,20.0,0.3326417749500342,0.3448144552907673
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,16,4,11,7,4,28,1.0,3.3166247903554,79.0,9.0,0.9518404013939136,0.421986940968848
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,19,5,11,2,9,18,1.0,3.3166247903554,81.0,9.0,0.6808997602015364,0.5793843124308027
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,1,5,10,5,5,25,1.0,3.1622776601683795,81.5,5.5,0.4351318245579908,0.24340254842556294
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,22,4,10,2,8,16,1.0,3.1622776601683795,76.5,32.5,0.8273819777138125,0.4980908914849042
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,27,4,10,5,5,25,1.0,3.1622776601683795,76.5,15.5,0.672406154179958,0.45533065245643317
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,9,5,9,3,6,18,1.0,3.0,82.0,5.0,0.3020405522442505,0.41459596643081903
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,18,6,9,0,9,0,1.0,3.0,102.0,5.0,0.4719224093929034,0.37192624249652934
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,24,3,9,0,9,0,1.0,3.0,68.0,15.0,0.6333976165512724,0.3999195853831899
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,25,4,9,2,7,14,1.0,3.0,74.0,5.0,1.478817068789354,0.3275581894272864
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,29,5,9,3,6,18,1.0,3.0,68.0,10.0,0.6855969957532292,0.5519602487663189
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,8,5,8,2,6,12,1.0,2.8284271247461903,99.5,4.5,0.29514383222291535,0.2616320624313675
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,5,7,7,3,4,12,1.0,2.6457513110645907,99.0,4.0,0.7396756834535136,0.247851102560072
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,5,6,6,5,1,5,1.0,2.449489742783178,92.5,14.5,0.42633342147134956,0.1814910822551951
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,23,4,6,0,6,0,1.0,2.449489742783178,68.5,3.5,0.4481312273311886,0.3650827225536753
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,8,4,5,1,4,4,1.0,2.23606797749979,93.0,21.0,0.9792420812825307,0.488132378031101
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,6,2,4,3,1,3,1.0,2.0,30.5,10.5,0.444521273542884,0.4396910815706052
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,15,6,4,2,2,4,1.0,2.0,118.5,2.5,0.23798163737632977,0.06513195655976436
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,18,5,4,0,4,0,1.0,2.0,95.5,31.5,0.43212241680211816,0.35199581535474755
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,23,3,3,0,3,0,1.0,1.7320508075688772,64.0,17.0,0.47542517047479,0.34215095559409914
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,9,4,2,1,1,1,1.0,1.4142135623730951,76.5,18.5,0.13384293777885015,0.007530157854539754
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,1,4,1,0,1,0,1.0,1.0,76.0,25.0,0.0,0.0
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,3,11,5,1,1,0,0,1.0,1.0,92.0,24.0,0.0,0.0
